,p_id,replyid,p_username,p_up,p_date,p_content
1801,818773,413357,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1802,818689,413357,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1803,818666,413357,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1804,818662,413357,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1805,818615,413357,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1806,818613,413357,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1807,818600,413357,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1808,832464,413241,车质网用户3095900,0,2小时前,OK
1809,818773,413241,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1810,818689,413241,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1811,818666,413241,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1812,818662,413241,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1813,818615,413241,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1814,818613,413241,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1815,818600,413241,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1816,832464,413125,车质网用户3095900,0,2小时前,OK
1817,818773,413125,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1818,818689,413125,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1819,818666,413125,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1820,818662,413125,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1821,818615,413125,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1822,818613,413125,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1823,818600,413125,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1824,832464,412941,车质网用户3095900,0,2小时前,OK
1825,818773,412941,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1826,818689,412941,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1827,818666,412941,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1828,818662,412941,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1829,818615,412941,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1830,818613,412941,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1831,818600,412941,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1832,832464,412708,车质网用户3095900,0,2小时前,OK
1833,818773,412708,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1834,818689,412708,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1835,818666,412708,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1836,818662,412708,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1837,818615,412708,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1838,818613,412708,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1839,818600,412708,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1840,832464,412476,车质网用户3095900,0,2小时前,OK
1841,818773,412476,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1842,818689,412476,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1843,818666,412476,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1844,818662,412476,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1845,818615,412476,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1846,818613,412476,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1847,818600,412476,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1848,832464,411826,车质网用户3095900,0,2小时前,OK
1849,818773,411826,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1850,818689,411826,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1851,818666,411826,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1852,818662,411826,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1853,818615,411826,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1854,818613,411826,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1855,818600,411826,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1856,832464,411616,车质网用户3095900,0,2小时前,OK
1857,818773,411616,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1858,818689,411616,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1859,818666,411616,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1860,818662,411616,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1861,818615,411616,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1862,818613,411616,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1863,818600,411616,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1864,832464,411389,车质网用户3095900,0,2小时前,OK
1865,818773,411389,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1866,818689,411389,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1867,818666,411389,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1868,818662,411389,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1869,818615,411389,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1870,818613,411389,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1871,818600,411389,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1872,832464,411272,车质网用户3095900,0,2小时前,OK
1873,818773,411272,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1874,818689,411272,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1875,818666,411272,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1876,818662,411272,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1877,818615,411272,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1878,818613,411272,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1879,818600,411272,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1880,832464,411155,车质网用户3095900,0,2小时前,OK
1881,818773,411155,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1882,818689,411155,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1883,818666,411155,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1884,818662,411155,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
1885,818615,411155,famous911,0,2022-03-01 09:31,第二代广汽传祺GS8配置真是不低，全系自动空调，动力使用的还是丰田同款的双擎系统，油耗控制也更出色，性价比相当高
1886,818613,411155,黄焖鸡,0,2022-03-01 09:28,这大灯看着是真的挺不错的，个人很喜欢的这种设计，不过据说新款开起来也不错
1887,818600,411155,黄焖鸡咯咯哒,0,2022-03-01 09:13,这车气势是真的足，之前GS8就挺好看的，新的这个更精致了
1888,832464,410856,车质网用户3095900,0,2小时前,OK
1889,818773,410856,66的人,1,2022-03-01 17:37,这么大的车，加上油电混动，真是绝绝子。
1890,818689,410856,别人家的孩子,0,2022-03-01 11:19,丰田的混动系统，还是比较值的，再加上GS8的大空间，产品蛮好的
1891,818666,410856,WLDRA,0,2022-03-01 10:33,感觉是真不错，这一代GS8的外观是真的吸引人，看上去是特别的霸气，而且整体配置也高，蛮不错的
1892,818662,410856,老木匠的房子,0,2022-03-01 10:31,"外观设计时尚感强，很符合我的审美，我很喜欢。内饰其实挺好的，配色也是我想要的，配置丰富，科技感很足。
"
