,replyid,sourceid,content,authorid,author,supports,showTime
6807,121780,153584,我8号提的车…真香[吃瓜][吃瓜][吃瓜]在武汉 可以借你试驾测评,269238,@ ʚ Cheryl ɞ↝,0,2021-04-10 09:05:17
6808,121611,153584,代步车，让人民有更多的获得感。燃油车不管从经济规则还是环保取向，都会被电动车取代。燃油税改为碳排放税。,268553,惠丰,0,2021-04-09 20:25:21
6809,121612,153584,车模就不要配美女了，配个大爷或大妈就可以了,261426,兰捷,1,2021-04-09 19:23:38
6810,121613,153584,四楼的兄弟，我的秦EV300二手市场价也只有4万不到，妥妥的命运共同体啊,160642,刺猬sonic,0,2021-04-09 13:25:39
6811,121614,153584,城市用车续航短可以忍，如果有快充就更棒了,218094,周周,0,2021-04-09 13:23:50
6812,121615,153584,怎么不开发两座版？,268554,东海之滨,0,2021-04-09 13:15:49
6813,121617,153584,为什么不买荣威科莱威？？？落地4.8 300公里续航 中控大屏 倒车影像都有 就是2座 看了荣威感觉五菱也不傻 还是很赚钱,161252,飞飞          ༽,0,2021-04-09 13:14:48
6814,121620,153584,"挺不错的啊，
这就去买奔奔ev300！",255341,成精的你,0,2021-04-09 13:00:22
6815,121622,153584,这售价，，，飘了。请大编介绍一下奔奔EV。,192137,1778442,0,2021-04-09 12:55:44
6816,121624,153584,价格高续航短，差点意思，宁可用配置换续航,129044,77,0,2021-04-09 12:52:38
6817,121626,153584,倒车镜加USB接口，真的站在用户位置想。这车不火没道理,163579,Galahad,0,2021-04-09 12:52:24
6818,121618,153584,我赌新款的销量会降低，这价格都会选欧拉黑猫了,261759,海鹏,0,2021-04-09 12:51:31
6819,121627,153584,远近光为什么就不能是LED呢？默默的看了一眼我的E200原厂LED大灯，窃喜[让我看看],160852,石头,0,2021-04-09 12:50:54
6820,121629,153584,这个不香了，我的帝豪EV253，现在在二手市场也就不到4万块钱，续航实得很，车况好的很。,268555,Marcus Sun,0,2021-04-09 12:49:37
6821,121631,153584,不错 要火,259631,Zero,0,2021-04-09 12:48:09
6822,121632,153584,这价格上去了，没有加量不加价,187296,不羁的风～,0,2021-04-09 12:45:32
6823,121606,153584,太刻意卡通了一点，不如原版质朴中透着天热呆,243355,邦友cbc4e88c,0,2021-04-09 07:27:12
6824,121788,153582,我做过电瓶车换电项目，目前只能针对外卖或者快递，月租300元，有哪个老百姓会花三百一个月租电池的？没有！外卖小哥一天要跑一百多公里，比很多开车的都跑的多。而且对于做换电的企业，电费场地租金占了40%的收入，电池损耗三年左右就要换了，也不是个容易的生意,177715,HXH,0,2021-04-10 10:47:49
6825,121789,153582,一旦中石化这种加油站配上换电的话，那么电动车的实用性就会好很多。这个还是建议国家出头统一电池标准啥的会比较好,185314,Mr_iuni ༽,0,2021-04-09 15:19:49
6826,121634,153582,"小编做一期铁塔的节目吧。
你想想要是民用电瓶车用上换电，那是多么庞大的市场！",252767,　Edward,0,2021-04-09 14:10:34
6827,121585,153520,那么问题来了，这么好的车去哪买呢？,252767,　Edward,0,2021-04-08 13:34:52
6828,121586,153520,这么猛，底盘跟的上吗,252811,何钢,0,2021-04-08 12:45:02
6829,121591,153552,"BYD NB！
赶超两田一马，领先东瀛西洋。
助力民族复兴，智造国货之光！",138021,Dark blue,0,2021-04-08 16:46:06
6830,121593,153552,这款唐EV跟在售的21款唐EV有什么区别啊？怎么感觉比亚迪最近搞得乱七八糟，天天出什么新款车，都不知道哪个是哪个了。,179659,扁扁,0,2021-04-08 15:09:27
6831,121594,153552,感觉e2不如哪吒V实惠,268238,袁,0,2021-04-08 14:57:40
6832,121595,153552,铁锂电池，600公里166800…等冬至实测[机智],160801,Andy,0,2021-04-08 14:20:06
6833,121596,153552,57kw，500公里？,161539,刘京鹏,0,2021-04-08 13:47:36
6834,121597,153552,"0-50加速，秦p多2.2度电续航加80km，byd这文字游戏跟""优化""玩的真溜啊",178123,Jeff,1,2021-04-08 13:35:11
6835,121598,153552,请教：宋和几何C，哪个性价比高呢？,262251,马晓飞,0,2021-04-08 13:21:28
6836,121599,153552,好家伙，e2最低配我都fuqi,261552,确认过眼神，你是对的人,0,2021-04-08 13:20:09
6837,121600,153552,比亚迪应该考虑租电模式和续航上700了，毕竟电池也是一大自有核心。,262989,＆易（^_^）安,0,2021-04-08 12:52:04
6838,121601,153552,好家伙我以为0-100仔细一看是0-50[捂脸],260216,Seven,0,2021-04-08 12:42:28
6839,121602,153552,其实这些ev车型是不是都算油改电？,252709,喂喂,1,2021-04-08 12:35:32
6840,121575,153552,e2换刀片，续航还是400。留下的电池空间浪费了,165140,,0,2021-04-08 11:34:11
6841,121574,153552,越卖越贵，要上天？,126271,丿淡写灬尘世,1,2021-04-08 10:13:07
6842,121565,153552,还有400公里的？怎么想的，哎！,119915,wjjE5,0,2021-04-07 22:30:35
6843,121750,153551,设计同质化，主要看核心技术,268746,梅子,0,2021-04-11 14:50:31
6844,121751,153551,尾灯和秦plus一模一样，不亮灯无法识别谁跟谁,222831,陈武道,0,2021-04-11 14:03:17
6845,121752,153551,尾部更像秦plus[Onlooker],268747,随袁,0,2021-04-11 13:47:31
6846,121753,153551,抄袭和致敬，好像也差不多。,138051,,0,2021-04-11 13:35:39
6847,121754,153551,很正常，这奥迪近年来的尾灯也和比亚迪的相似度很高,138104,旺仔,0,2021-04-11 13:28:15
6848,121756,153551,两部车屁股不是一个样啊。[汗],228125,村,0,2021-04-11 13:22:22
6849,121757,153551,更像秦plus尾灯,268748,且不让人知道,0,2021-04-11 13:22:18
6850,121758,153551,p7我觉得都是抄的特斯拉，把那横条灯抹了就是特斯拉的脸,268749,航子,0,2021-04-11 13:21:49
6851,121760,153551,保利蹭广告呢这是,162151,张郎,0,2021-04-11 13:16:54
6852,121761,153551,比亚迪鹏,268750,Grubby,0,2021-04-11 13:00:56
6853,121763,153551,现在抄袭都改叫致敬了/:strong/:strong/:strong,268751,83,0,2021-04-11 12:57:37
6854,121576,153551,"价格战拼不过比亚迪的。
灵魂拷问：600续航你敢卖多少?",165140,,0,2021-04-08 11:36:56
6855,121573,153551,尾部和BYD的秦系列太像了,221355,戈子,0,2021-04-08 08:02:11
6856,121603,153550,南北大众的id.4年销量合计不会超过二十万！,255717,木木,0,2021-04-08 17:40:12
6857,121604,153550,积分应该换成碳交易[愉快],160801,Andy,0,2021-04-08 14:21:01
6858,121605,153550,问，特斯拉手里还有多少分,162074,₀₃₅₅,0,2021-04-08 12:38:43
6859,121559,153550,这还能买？我去,138336,风林火山,0,2021-04-07 18:29:42
6860,121583,153518,600A……好猛……,182387,番茄炒土豆,0,2021-04-08 19:36:17
6861,121577,153518,接地气吗？电池干过比亚迪。,165140,,0,2021-04-08 11:41:01
6862,121566,153518,打脸院士了,252007,邦友8f38a73f,0,2021-04-07 23:58:23
6863,121570,153518,坐等牛皮兑现,193087,彬兴,0,2021-04-07 16:39:07
6864,121571,153518,老婆，牛魔王又飞天啦！,209870,三五三十五,0,2021-04-07 13:55:38
6865,121547,153518,股票还是继续跌吗？,138336,风林火山,0,2021-04-07 08:49:56
6866,121502,153518,期待啊，坐等看发布会，为你们app点赞，比懂车帝都好,260915,大功率电车开着舒服,0,2021-04-06 20:51:26
6867,121501,153518,几号能出！估计价位会很高吧？,134413,主持米佳,1,2021-04-06 15:48:43
6868,121572,153517,如果价格合适，那相当可以了,221483,陶朱沉鱼,0,2021-04-07 15:01:53
6869,121545,153515,e-tron价格直接杀到48W 50W,267952,i''s,0,2021-04-06 14:07:47
6870,121546,153515,Q4国产低配能在28以内应该挺好的,267952,i''s,0,2021-04-06 14:03:56
6871,123416,153514,就这个仪表盘我感觉很呕血,255167,地⃰蛋⃰℡₁₈₂₆₆₅₃₁₇₆₃,0,2021-05-17 07:47:57
6872,121560,153514,比亚迪的车主历来不缺乏很神奇的逻辑。看评论区真的xx,224118,Reredos,0,2021-04-07 06:05:35
6873,121561,153514,有没有车企能设计一辆车，只要续航，其他那些花里胡哨的东西统统不要的，什么大屏幕，什么只能设备，什么辅助驾驶，统统不要，把价格压低一点。就是一辆能开的车子，风阻搞低一点，牺牲外观也无所谓，我发现开了三年多电动车，那些东西顶多算锦上添花，续航才是真东西。,261548,去码头整点薯条,1,2021-04-06 23:07:52
6874,121562,153514,秦是汉的大哥[捂脸],268071,西蒙,0,2021-04-06 21:22:49
6875,121563,153514,70度电？昨天才发现元的极速只有100公里/小时，有点震惊啊，老年代步车吗？,175881,刘宝梁,0,2021-04-06 21:10:40
6876,121564,153514,就想知道，宋MAX DM-I 什么时候能上市，二胎奶爸在线等，挺急的,268072,涛涛涛涛,0,2021-04-06 19:08:23
6877,121523,153514,这对标的是model3，在车的质感上非常有比亚迪自己的优势,267942,谢驰,0,2021-04-06 16:18:09
6878,121524,153514,急需敞篷电车,267943,尘少风,0,2021-04-06 15:48:06
6879,121525,153514,不是不用英文吗？咋pro max plus外加Build Your Dreams这么6,175754,恒龙,0,2021-04-06 15:23:28
6880,121526,153514,还有这个文案，这么多错别字，但是看起来又像是比亚迪给提供的。远超顶级豪车可以哦。,221483,陶朱沉鱼,0,2021-04-06 14:46:02
6881,121527,153514,鉴于之前秦PRO EV的售价，我对这个车的售价比较悲观，估计500续航的不会低于17吧？600续航估计要20了。。。,221483,陶朱沉鱼,0,2021-04-06 14:45:20
6882,121528,153514,汉EV中低配车主表示很打脸，同续航，加速和价格被小弟秒……,141644,佛山瓷砖赵海军,0,2021-04-06 14:34:00
6883,121529,153514,需要四驱,267944,刘庆山,0,2021-04-06 14:03:37
6884,121530,153514,"你什么时候见过34C跟56E打架的/:,@P",267945,FF&JR,0,2021-04-06 13:57:39
6885,121531,153514,主要看价格，再厉害的都一样,267946,植豪,0,2021-04-06 13:49:31
6886,121532,153514,dmi保养麻烦。这个纯电的简单，长途服务区也可以充电,172837,WO,0,2021-04-06 13:46:20
6887,121533,153514,0-50 四秒和我的元差不多嘛。。。 还以为是零百。15左右还是有竞争力的,139818,小爱,0,2021-04-06 13:41:25
6888,121534,153514,秦PLUS ≈ 汉MINI,267947,诺贝龙Noubelon-马玉龙Mark,0,2021-04-06 13:29:09
6889,121535,153514,比亚迪加油！国货当自强！,195951,山野莽夫,0,2021-04-06 13:27:55
6890,121536,153514,我觉得还是DMI合适，120公里日常通勤肯定够，长途加油不费力。,267948,king&顽石,0,2021-04-06 13:19:22
6891,121537,153514,这外观这续航，不跟自家大哥打架么[捂脸],161008,喝酸奶不舔盖,0,2021-04-06 13:19:09
6892,121555,153513,还没买的起奔驰，人家已经要电动化了[叹气],257212,Leon,0,2021-04-07 14:58:09
6893,121556,153513,电动悍马给你好看,256722,邦友159d037b,0,2021-04-06 21:26:55
6894,121557,153513,大G+电动=种草,268062,Amy张敏,0,2021-04-06 19:46:07
6895,121558,153513,200万内，可以入手,140450,虎归山,0,2021-04-06 18:50:58
6896,121538,153513,这种文章都敢点进来看，我膨胀了[Broken],160642,刺猬sonic,0,2021-04-06 14:18:10
6897,121579,153512,不错,268206,Ray郭,0,2021-04-06 19:30:33
6898,121580,153512,纯电的来一个,138785,爱吉鱼,0,2021-04-06 16:58:23
6899,121539,153512,等等油电混合,161743,ZHi,0,2021-04-06 15:36:57
6900,121581,153512,混动必提,268207,JW,0,2021-04-06 15:24:46
6901,121540,153512,坦克敢出DMI吗,162489,嚴十三,0,2021-04-06 15:13:31
6902,121541,153512,只希望价格还能保持在现在这个水平上[Emm],267949,乔克叔叔,0,2021-04-06 14:47:21
6903,121542,153512,不知道这次会不会换代言人[Smirk],267950,06,0,2021-04-06 14:40:41
6904,121543,153512,我想买混动，牧马人也要出混动，觉得混动不硬派的人可以继续买纯油就是，不用喷。,267951,彭亮,0,2021-04-06 14:04:26
6905,121544,153512,我觉得相当靠谱。既有性能，还省钱。,138114,曹佳赓,0,2021-04-06 13:16:45
6906,121480,153474,使用一定的年限里，差十万我看两台新车不香吗？,137065,神盾特工人,0,2021-04-06 08:26:44
6907,121415,153474,秦Plus120DMi已经开满300km了。比亚迪的确没有吹X。纯电续航和亏电油耗均在厂家的PPT数值以下。,267787,海岛小鱼,0,2021-04-05 17:17:20
6908,121416,153474,。。如果每天都跑100公里，天天跑，，那这两台车三年后又怎样？？？,267788,所谓何事,0,2021-04-05 16:16:09
6909,121417,153474,10w+的差价，相当于差不多价格相差一半,267789,海波,0,2021-04-05 16:14:03
6910,121418,153474,/:dig/:dig我就发现这些舔合资的就见不得国产一点好，还三年后的保值率，你花27w三年后卖得上20w么？比亚迪三年后肯定卖的上10w，ok？你怎么不说俩车对撞一下？？？怂不怂？？？就这价位，国产一个星越l，一个宋plus dm-i吊打所有合资。,180007,王见宇,0,2021-04-05 16:06:06
6911,121419,153474,车标是比亚迪唯一的败笔,267790,@,0,2021-04-05 15:55:32
6912,121420,153474,"说宋plus DM-i NVH不如本田，就有些那啥了，敢拿实测分贝数据对比一哈不。
去试驾了，比亚迪玻璃是双层夹胶的，买发动机送车的本田 确实噪音太大了",267791,好动牛仔,0,2021-04-05 15:47:41
6913,121421,153474,"车价差这么多。说句实话，crv 能让人用来比较优劣，已经输了。
是个人都知道怎么选",267792,Leo,0,2021-04-05 15:47:32
6914,121422,153474,现在已经不是酒香不怕巷子深的年代了，比亚迪想要扭转跪久起不来的孩子们的观念，还是得从外面着手，拿下一些知名人物，知名评测，知名比赛的优秀成绩，观念自然就来了,138884,andrewkgao,0,2021-04-05 15:35:29
6915,121423,153474,静等带后电机的DM-I,176306,理想国度,0,2021-04-05 15:34:30
6916,121424,153474,满满的智商税,267793,小古（^_^）,0,2021-04-05 15:33:07
6917,121425,153474,最希望看到的是两车同时油耗测试对比,160829,莫芯繁,0,2021-04-05 15:24:01
6918,121426,153474,别拿三年残值说事，大部分人买车会开七八年，七八年后车的残值相对新车价都是渣渣。两三年换新车的人要不是有钱无所谓，要不就是卖车还账。,192137,1778442,0,2021-04-05 15:21:01
6919,121427,153474,单从外观看，比亚迪就略胜一筹,267794,樂以自樂,0,2021-04-05 15:07:53
6920,121428,153474,比亚迪还需在底盘和悬挂上下功夫,193090,彧父,0,2021-04-05 15:01:16
6921,121429,153474,本田这种外国穷人品牌，并不觉得有比byd高的品牌价值,267795,王沛雨Orlando,0,2021-04-05 14:33:32
6922,121430,153474,花更少的钱更享受，它不香嘛？哈哈,267796,呐喊～的豆子,0,2021-04-05 14:32:34
6923,121431,153474,国产很好，就是相同的驱动方式，到底是谁抄谁的？,167080,米糕,0,2021-04-05 14:31:27
6924,121432,153474,"              BYD NB！
赶超两田一马，领先东瀛西洋。
助力民族复兴，智造国货之光！",267797,飞将军金头盔,0,2021-04-05 14:28:25
6925,121433,153474,讲个笑话 本田的NVH很好[旺柴],267798,kal,0,2021-04-05 14:26:03
